BEGIN;

INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (118, 59, 'buyer12', 'Buyer', 789.10, '2026-05-03 12:59:00');
UPDATE auction SET current_highest_bid = 789.10 WHERE auction_id = 59;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (119, 60, 'buyer60', 'Buyer', 585.46, '2026-05-04 10:00:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (120, 60, 'buyer14', 'Buyer', 623.81, '2026-05-04 12:00:00');
UPDATE auction SET current_highest_bid = 623.81 WHERE auction_id = 60;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (121, 61, 'buyer2', 'Buyer', 401.52, '2026-05-05 10:01:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (122, 61, 'buyer16', 'Buyer', 414.16, '2026-05-05 12:01:00');
UPDATE auction SET current_highest_bid = 414.16 WHERE auction_id = 61;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (123, 62, 'buyer4', 'Buyer', 318.80, '2026-05-06 10:02:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (124, 62, 'buyer18', 'Buyer', 370.34, '2026-05-06 12:02:00');
UPDATE auction SET current_highest_bid = 370.34 WHERE auction_id = 62;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (125, 63, 'buyer6', 'Buyer', 580.74, '2026-05-07 10:03:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (126, 63, 'buyer20', 'Buyer', 621.01, '2026-05-07 12:03:00');
UPDATE auction SET current_highest_bid = 621.01 WHERE auction_id = 63;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (127, 64, 'buyer8', 'Buyer', 491.54, '2026-05-08 10:04:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (128, 64, 'buyer22', 'Buyer', 519.56, '2026-05-08 12:04:00');
UPDATE auction SET current_highest_bid = 519.56 WHERE auction_id = 64;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (129, 65, 'buyer10', 'Buyer', 204.13, '2026-05-09 10:05:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (130, 65, 'buyer24', 'Buyer', 233.80, '2026-05-09 12:05:00');
UPDATE auction SET current_highest_bid = 233.80 WHERE auction_id = 65;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (131, 66, 'buyer12', 'Buyer', 661.74, '2026-05-10 10:06:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (132, 66, 'buyer26', 'Buyer', 732.77, '2026-05-10 12:06:00');
UPDATE auction SET current_highest_bid = 732.77 WHERE auction_id = 66;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (133, 67, 'buyer14', 'Buyer', 692.64, '2026-05-11 10:07:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (134, 67, 'buyer28', 'Buyer', 755.58, '2026-05-11 12:07:00');
UPDATE auction SET current_highest_bid = 755.58 WHERE auction_id = 67;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (135, 68, 'buyer16', 'Buyer', 711.03, '2026-05-12 10:08:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (136, 68, 'buyer30', 'Buyer', 758.29, '2026-05-12 12:08:00');
UPDATE auction SET current_highest_bid = 758.29 WHERE auction_id = 68;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (137, 69, 'buyer18', 'Buyer', 812.85, '2026-05-13 10:09:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (138, 69, 'buyer32', 'Buyer', 820.44, '2026-05-13 12:09:00');
UPDATE auction SET current_highest_bid = 820.44 WHERE auction_id = 69;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (139, 70, 'buyer20', 'Buyer', 454.76, '2026-05-14 10:10:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (140, 70, 'buyer34', 'Buyer', 478.21, '2026-05-14 12:10:00');
UPDATE auction SET current_highest_bid = 478.21 WHERE auction_id = 70;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (141, 71, 'buyer22', 'Buyer', 386.32, '2026-05-15 10:11:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (142, 71, 'buyer36', 'Buyer', 403.12, '2026-05-15 12:11:00');
UPDATE auction SET current_highest_bid = 403.12 WHERE auction_id = 71;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (143, 72, 'buyer24', 'Buyer', 92.43, '2026-05-16 10:12:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (144, 72, 'buyer38', 'Buyer', 157.07, '2026-05-16 12:12:00');
UPDATE auction SET current_highest_bid = 157.07 WHERE auction_id = 72;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (145, 73, 'buyer26', 'Buyer', 165.02, '2026-05-17 10:13:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (146, 73, 'buyer40', 'Buyer', 172.39, '2026-05-17 12:13:00');
UPDATE auction SET current_highest_bid = 172.39 WHERE auction_id = 73;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (147, 74, 'buyer28', 'Buyer', 113.18, '2026-05-18 10:14:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (148, 74, 'buyer42', 'Buyer', 120.77, '2026-05-18 12:14:00');
UPDATE auction SET current_highest_bid = 120.77 WHERE auction_id = 74;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (149, 75, 'buyer30', 'Buyer', 301.05, '2026-05-19 10:15:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (150, 75, 'buyer44', 'Buyer', 362.26, '2026-05-19 12:15:00');
UPDATE auction SET current_highest_bid = 362.26 WHERE auction_id = 75;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (151, 76, 'buyer32', 'Buyer', 172.14, '2026-05-20 10:16:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (152, 76, 'buyer46', 'Buyer', 246.52, '2026-05-20 12:16:00');
UPDATE auction SET current_highest_bid = 246.52 WHERE auction_id = 76;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (153, 77, 'buyer34', 'Buyer', 429.63, '2026-05-21 10:17:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (154, 77, 'buyer48', 'Buyer', 445.80, '2026-05-21 12:17:00');
UPDATE auction SET current_highest_bid = 445.80 WHERE auction_id = 77;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (155, 78, 'buyer36', 'Buyer', 750.42, '2026-05-22 10:18:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (156, 78, 'buyer50', 'Buyer', 786.97, '2026-05-22 12:18:00');
UPDATE auction SET current_highest_bid = 786.97 WHERE auction_id = 78;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (157, 79, 'buyer38', 'Buyer', 539.10, '2026-05-23 10:19:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (158, 79, 'buyer52', 'Buyer', 553.71, '2026-05-23 12:19:00');
UPDATE auction SET current_highest_bid = 553.71 WHERE auction_id = 79;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (159, 80, 'buyer40', 'Buyer', 491.35, '2026-05-24 10:20:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (160, 80, 'buyer54', 'Buyer', 543.92, '2026-05-24 12:20:00');
UPDATE auction SET current_highest_bid = 543.92 WHERE auction_id = 80;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (161, 81, 'buyer42', 'Buyer', 222.95, '2026-05-25 10:21:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (162, 81, 'buyer56', 'Buyer', 231.44, '2026-05-25 12:21:00');
UPDATE auction SET current_highest_bid = 231.44 WHERE auction_id = 81;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (163, 82, 'buyer44', 'Buyer', 626.67, '2026-05-26 10:22:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (164, 82, 'buyer58', 'Buyer', 645.64, '2026-05-26 12:22:00');
UPDATE auction SET current_highest_bid = 645.64 WHERE auction_id = 82;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (165, 83, 'buyer46', 'Buyer', 910.05, '2026-05-27 10:23:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (166, 83, 'buyer60', 'Buyer', 946.08, '2026-05-27 12:23:00');
UPDATE auction SET current_highest_bid = 946.08 WHERE auction_id = 83;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (167, 84, 'buyer48', 'Buyer', 463.50, '2026-05-28 10:24:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (168, 84, 'buyer2', 'Buyer', 471.91, '2026-05-28 12:24:00');
UPDATE auction SET current_highest_bid = 471.91 WHERE auction_id = 84;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (169, 85, 'buyer50', 'Buyer', 785.43, '2026-05-01 10:25:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (170, 85, 'buyer4', 'Buyer', 818.49, '2026-05-01 12:25:00');
UPDATE auction SET current_highest_bid = 818.49 WHERE auction_id = 85;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (171, 86, 'buyer52', 'Buyer', 74.27, '2026-05-02 10:26:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (172, 86, 'buyer6', 'Buyer', 91.55, '2026-05-02 12:26:00');
UPDATE auction SET current_highest_bid = 91.55 WHERE auction_id = 86;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (173, 87, 'buyer54', 'Buyer', 539.36, '2026-05-03 10:27:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (174, 87, 'buyer8', 'Buyer', 545.04, '2026-05-03 12:27:00');
UPDATE auction SET current_highest_bid = 545.04 WHERE auction_id = 87;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (175, 88, 'buyer56', 'Buyer', 605.18, '2026-05-04 10:28:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (176, 88, 'buyer10', 'Buyer', 627.85, '2026-05-04 12:28:00');
UPDATE auction SET current_highest_bid = 627.85 WHERE auction_id = 88;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (177, 89, 'buyer58', 'Buyer', 705.96, '2026-05-05 10:29:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (178, 89, 'buyer12', 'Buyer', 760.86, '2026-05-05 12:29:00');
UPDATE auction SET current_highest_bid = 760.86 WHERE auction_id = 89;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (179, 90, 'buyer60', 'Buyer', 327.70, '2026-05-06 10:30:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (180, 90, 'buyer14', 'Buyer', 354.96, '2026-05-06 12:30:00');
UPDATE auction SET current_highest_bid = 354.96 WHERE auction_id = 90;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (181, 91, 'buyer2', 'Buyer', 805.62, '2026-05-07 10:31:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (182, 91, 'buyer16', 'Buyer', 845.99, '2026-05-07 12:31:00');
UPDATE auction SET current_highest_bid = 845.99 WHERE auction_id = 91;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (183, 92, 'buyer4', 'Buyer', 379.77, '2026-05-08 10:32:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (184, 92, 'buyer18', 'Buyer', 430.36, '2026-05-08 12:32:00');
UPDATE auction SET current_highest_bid = 430.36 WHERE auction_id = 92;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (185, 93, 'buyer6', 'Buyer', 860.53, '2026-05-09 10:33:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (186, 93, 'buyer20', 'Buyer', 868.57, '2026-05-09 12:33:00');
UPDATE auction SET current_highest_bid = 868.57 WHERE auction_id = 93;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (187, 94, 'buyer8', 'Buyer', 378.12, '2026-05-10 10:34:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (188, 94, 'buyer22', 'Buyer', 444.79, '2026-05-10 12:34:00');
UPDATE auction SET current_highest_bid = 444.79 WHERE auction_id = 94;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (189, 95, 'buyer10', 'Buyer', 633.84, '2026-05-11 10:35:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (190, 95, 'buyer24', 'Buyer', 663.06, '2026-05-11 12:35:00');
UPDATE auction SET current_highest_bid = 663.06 WHERE auction_id = 95;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (191, 96, 'buyer12', 'Buyer', 693.31, '2026-05-12 10:36:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (192, 96, 'buyer26', 'Buyer', 714.65, '2026-05-12 12:36:00');
UPDATE auction SET current_highest_bid = 714.65 WHERE auction_id = 96;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (193, 97, 'buyer14', 'Buyer', 472.96, '2026-05-13 10:37:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (194, 97, 'buyer28', 'Buyer', 536.05, '2026-05-13 12:37:00');
UPDATE auction SET current_highest_bid = 536.05 WHERE auction_id = 97;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (195, 98, 'buyer16', 'Buyer', 267.16, '2026-05-14 10:38:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (196, 98, 'buyer30', 'Buyer', 275.16, '2026-05-14 12:38:00');
UPDATE auction SET current_highest_bid = 275.16 WHERE auction_id = 98;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (197, 99, 'buyer18', 'Buyer', 444.80, '2026-05-15 10:39:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (198, 99, 'buyer32', 'Buyer', 452.61, '2026-05-15 12:39:00');
UPDATE auction SET current_highest_bid = 452.61 WHERE auction_id = 99;
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (199, 100, 'buyer20', 'Buyer', 330.54, '2026-05-16 10:40:00');
INSERT INTO bid (bid_id, auction_id, buyer_login, buyer_role, bid_amount, bid_timestamp) VALUES (200, 100, 'buyer34', 'Buyer', 391.07, '2026-05-16 12:40:00');
UPDATE auction SET current_highest_bid = 391.07 WHERE auction_id = 100;

-- Assign winners for closed auctions
UPDATE auction SET winner_login = 'buyer16', winner_role = 'Buyer' WHERE auction_id = 1;
UPDATE auction SET winner_login = 'buyer18', winner_role = 'Buyer' WHERE auction_id = 2;
UPDATE auction SET winner_login = 'buyer20', winner_role = 'Buyer' WHERE auction_id = 3;
UPDATE auction SET winner_login = 'buyer22', winner_role = 'Buyer' WHERE auction_id = 4;
UPDATE auction SET winner_login = 'buyer24', winner_role = 'Buyer' WHERE auction_id = 5;
UPDATE auction SET winner_login = 'buyer26', winner_role = 'Buyer' WHERE auction_id = 6;
UPDATE auction SET winner_login = 'buyer28', winner_role = 'Buyer' WHERE auction_id = 7;
UPDATE auction SET winner_login = 'buyer30', winner_role = 'Buyer' WHERE auction_id = 8;
UPDATE auction SET winner_login = 'buyer32', winner_role = 'Buyer' WHERE auction_id = 9;
UPDATE auction SET winner_login = 'buyer34', winner_role = 'Buyer' WHERE auction_id = 10;
UPDATE auction SET winner_login = 'buyer36', winner_role = 'Buyer' WHERE auction_id = 11;
UPDATE auction SET winner_login = 'buyer38', winner_role = 'Buyer' WHERE auction_id = 12;
UPDATE auction SET winner_login = 'buyer40', winner_role = 'Buyer' WHERE auction_id = 13;
UPDATE auction SET winner_login = 'buyer42', winner_role = 'Buyer' WHERE auction_id = 14;
UPDATE auction SET winner_login = 'buyer44', winner_role = 'Buyer' WHERE auction_id = 15;
UPDATE auction SET winner_login = 'buyer46', winner_role = 'Buyer' WHERE auction_id = 16;
UPDATE auction SET winner_login = 'buyer48', winner_role = 'Buyer' WHERE auction_id = 17;
UPDATE auction SET winner_login = 'buyer50', winner_role = 'Buyer' WHERE auction_id = 18;
UPDATE auction SET winner_login = 'buyer52', winner_role = 'Buyer' WHERE auction_id = 19;
UPDATE auction SET winner_login = 'buyer54', winner_role = 'Buyer' WHERE auction_id = 20;
UPDATE auction SET winner_login = 'buyer56', winner_role = 'Buyer' WHERE auction_id = 21;
UPDATE auction SET winner_login = 'buyer58', winner_role = 'Buyer' WHERE auction_id = 22;
UPDATE auction SET winner_login = 'buyer60', winner_role = 'Buyer' WHERE auction_id = 23;
UPDATE auction SET winner_login = 'buyer2', winner_role = 'Buyer' WHERE auction_id = 24;
UPDATE auction SET winner_login = 'buyer4', winner_role = 'Buyer' WHERE auction_id = 25;
UPDATE auction SET winner_login = 'buyer6', winner_role = 'Buyer' WHERE auction_id = 26;
UPDATE auction SET winner_login = 'buyer8', winner_role = 'Buyer' WHERE auction_id = 27;
UPDATE auction SET winner_login = 'buyer10', winner_role = 'Buyer' WHERE auction_id = 28;
UPDATE auction SET winner_login = 'buyer12', winner_role = 'Buyer' WHERE auction_id = 29;
UPDATE auction SET winner_login = 'buyer14', winner_role = 'Buyer' WHERE auction_id = 30;
UPDATE auction SET winner_login = 'buyer16', winner_role = 'Buyer' WHERE auction_id = 31;
UPDATE auction SET winner_login = 'buyer18', winner_role = 'Buyer' WHERE auction_id = 32;
UPDATE auction SET winner_login = 'buyer20', winner_role = 'Buyer' WHERE auction_id = 33;
UPDATE auction SET winner_login = 'buyer22', winner_role = 'Buyer' WHERE auction_id = 34;
UPDATE auction SET winner_login = 'buyer24', winner_role = 'Buyer' WHERE auction_id = 35;
UPDATE auction SET winner_login = 'buyer26', winner_role = 'Buyer' WHERE auction_id = 36;
UPDATE auction SET winner_login = 'buyer28', winner_role = 'Buyer' WHERE auction_id = 37;
UPDATE auction SET winner_login = 'buyer30', winner_role = 'Buyer' WHERE auction_id = 38;
UPDATE auction SET winner_login = 'buyer32', winner_role = 'Buyer' WHERE auction_id = 39;
UPDATE auction SET winner_login = 'buyer34', winner_role = 'Buyer' WHERE auction_id = 40;

-- Payments and shipments for the 40 closed auctions
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (1, 1, 'buyer16', 'Buyer', 268.09, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (1, 1, '501 Delivery Ln, Riverside CA', 'Delivered', 'TRK000001');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (2, 2, 'buyer18', 'Buyer', 618.19, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (2, 2, '502 Delivery Ln, Riverside CA', 'Delivered', 'TRK000002');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (3, 3, 'buyer20', 'Buyer', 466.46, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (3, 3, '503 Delivery Ln, Riverside CA', 'Delivered', 'TRK000003');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (4, 4, 'buyer22', 'Buyer', 386.75, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (4, 4, '504 Delivery Ln, Riverside CA', 'Delivered', 'TRK000004');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (5, 5, 'buyer24', 'Buyer', 125.28, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (5, 5, '505 Delivery Ln, Riverside CA', 'Delivered', 'TRK000005');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (6, 6, 'buyer26', 'Buyer', 720.43, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (6, 6, '506 Delivery Ln, Riverside CA', 'Delivered', 'TRK000006');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (7, 7, 'buyer28', 'Buyer', 894.74, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (7, 7, '507 Delivery Ln, Riverside CA', 'Delivered', 'TRK000007');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (8, 8, 'buyer30', 'Buyer', 322.32, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (8, 8, '508 Delivery Ln, Riverside CA', 'Delivered', 'TRK000008');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (9, 9, 'buyer32', 'Buyer', 781.65, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (9, 9, '509 Delivery Ln, Riverside CA', 'Delivered', 'TRK000009');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (10, 10, 'buyer34', 'Buyer', 920.36, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (10, 10, '510 Delivery Ln, Riverside CA', 'Delivered', 'TRK000010');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (11, 11, 'buyer36', 'Buyer', 767.90, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (11, 11, '511 Delivery Ln, Riverside CA', 'Delivered', 'TRK000011');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (12, 12, 'buyer38', 'Buyer', 515.30, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (12, 12, '512 Delivery Ln, Riverside CA', 'Delivered', 'TRK000012');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (13, 13, 'buyer40', 'Buyer', 182.90, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (13, 13, '513 Delivery Ln, Riverside CA', 'Delivered', 'TRK000013');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (14, 14, 'buyer42', 'Buyer', 767.27, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (14, 14, '514 Delivery Ln, Riverside CA', 'Delivered', 'TRK000014');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (15, 15, 'buyer44', 'Buyer', 445.29, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (15, 15, '515 Delivery Ln, Riverside CA', 'Delivered', 'TRK000015');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (16, 16, 'buyer46', 'Buyer', 74.67, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (16, 16, '516 Delivery Ln, Riverside CA', 'Shipped', 'TRK000016');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (17, 17, 'buyer48', 'Buyer', 209.54, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (17, 17, '517 Delivery Ln, Riverside CA', 'Shipped', 'TRK000017');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (18, 18, 'buyer50', 'Buyer', 619.88, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (18, 18, '518 Delivery Ln, Riverside CA', 'Shipped', 'TRK000018');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (19, 19, 'buyer52', 'Buyer', 258.12, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (19, 19, '519 Delivery Ln, Riverside CA', 'Shipped', 'TRK000019');
INSERT INTO payment (payment_id, auction_id, buyer_login, buyer_role, amount, payment_status) VALUES (20, 20, 'buyer54', 'Buyer', 620.94, 'Completed');
INSERT INTO shipment (shipment_id, auction_id, address, shipment_status, tracking_number) VALUES (20, 20, '520 Delivery Ln, Riverside CA', 'Shipped', 'TRK000020');
